id,name,table_bookings,online_ordering,location,rating,votes,phone,restaurant_type,restaurant_operation,popular_dishes,cuisines_offered,primary_cuisine,
41944,Sonu Ki Sweety Da Dhabha,No,No,Staten and Ellis Islands,,,9513085537,Quick Bites,Dine-out,1,1,American,0
9907,Spicy World,Yes,No,Midtown,3.4/5,7,9008485177,Takeaway,Delivery,,1,American,0
7025,Punjabi Twist,Yes,No,Staten and Ellis Islands,4.1/5,141," 9591325180,  9899370250",Quick Bites,Delivery,7,1,American,0
37273,Aroma Fine Dine,Yes,Yes,East Village,4.0 /5,126," 9513888632
 9945845334",Casual Dining,Dine-out,4,4,American,1
18238,Sultan's Burger,No,No,Greenwich,2.8/5,21,9341772727,Delivery,Delivery,1,2,Italian,1
36779,Shanmukha,Yes,No,Tribeca,4.0 /5,788,080 49652639,Casual Dining,Dine-out,7,4,Italian,1
34564,Basava Hotel,No,No,Lower Manhattan,,0,9986395777,Quick Bites,Dine-out,1,1,Mexican,0
20552,late100,No,No,Lower Manhattan,,0," 9035674578,  9901067717",Delivery,Delivery,1,2,American,0
19537,Bhukkhad Baba,Yes,No,Midtown,3.6/5,132,6361316696,Quick Bites,Delivery,2,2,American,0
20821,Sri Krishna Delight,No,No,Lower Manhattan,,0,7829117777,Quick Bites,Delivery,1,2,American,0
1790,Udupi Park Inn,No,No,Midtown,,0,9731777510,Quick Bites,Delivery,1,3,Mexican,0
20586,Hungry Stone,Yes,No,Tribeca,,0,9886014624,Takeaway,Delivery,1,4,American,0
20679,Amjad Bhai's Star Hotel - Home Food Only,No,No,Lower Manhattan,NEW,0,9945367360,Quick Bites,Delivery,1,2,American,0
41902,Master Chinese Street,No,No,Staten and Ellis Islands,,0,8660190262,Quick Bites,Dine-out,1,2,Chinese,0
18823,Sunny Side Bistro,No,No,Greenwich,3.7/5,69,9916842131,Cafe,Dine-out,1,2,Snacks,1
37315,Bisimillah Biriyani's & Kebab's,No,No,Lower Manhattan,3.3 /5,6," 8050077699
 9731841212",Quick Bites,Dine-out,1,2,Italian,0
29678,Grigliato,Yes,No,East Village,3.9 /5,717,"080 25726660, 080 65704412",Casual Dining,Delivery,7,4,Italian,1
30082,Cafe Medley,Yes,No,Tribeca,,1063," 8041160865,  9845141475",Cafe,Delivery,7,3,Snacks,1
21306,Dr. Sheesha,No,Yes,Midtown,4.2 /5,1466,080 49653341,Cafe,Dine-out,7,4,Snacks,1
8658,Ambur Star Dum Burger,Yes,No,Chelsea,3.4/5,17," 7200110202,  9840017416",Quick Bites,Delivery,1,1,Italian,0
28118,Kakatiya's,Yes,No,East Village,3.1/5,6,9900026091,Quick Bites,Delivery,1,2,Mexican,0
34597,Chai Makhan,No,No,Lower Manhattan,,0,7022287907,Quick Bites,Dine-out,1,3,American,0
51553,Ande Ka Funda,No,No,Chinatown,3.1 /5,8,9538914430,Quick Bites,Dine-out,1,3,American,0
33017,Cafe Medley,Yes,No,Tribeca,4.2 /5,1065," 8041160865,  9845141475",Cafe,Delivery,,,Snacks,1
20370,Grills And Tandoor,Yes,Yes,Tribeca,3.7/5,109," 8910378576, 080 43761888",Casual Dining,Delivery,7,2,American,1
2481,Fusion Theory,No,Yes,Chelsea,NEW,0,080 49653171,Casual Dining,Buffet,7,5,,1
18671,Bricklane,No,Yes,Greenwich,4.2/5,1633,"080 42415505,  7899383979",Casual Dining,Dine-out,,3,Italian,1
19436,Brews N Bites,Yes,No,Chelsea,2.9/5,62," 9886791151,  9886439454",Quick Bites,Cafes,2,3,Chinese,1
22234,The Chervil,Yes,No,Midtown,4.1/5,232," 9742891444,  9742890444",Casual Dining,Delivery,7,2,American,1
18871,Gundappa Donne Burger,Yes,No,Greenwich,2.5/5,90,9880023409,Quick Bites,Dine-out,6,1,Italian,0
17088,Bengaluru House,Yes,No,East Village,2.6/5,21," 9986645588,  7338068993",Casual Dining,Dine-out,1,1,Mexican,1
2374,Padosi Apke Apne,No,No,Midtown,NEW,0," 8277759447,  8041204747",Quick Bites,Dine-out,1,3,Mexican,0
17565,The Teal Door Cafe,Yes,No,Greenwich,4.2/5,,080 49653146,Cafe,Cafes,7,2,Snacks,1
19962,Trippy Paradise,Yes,No,Lower Manhattan,2.6/5,60," 9886525634,  7406615506",Cafe,Delivery,1,1,Snacks,1
20591,Gharelu Zaika,Yes,No,Midtown,3.7/5,22,9916122646,Delivery,Delivery,1,1,American,0
42152,Chiller's Nation - Iris Inn,No,No,Staten and Ellis Islands,2.9 /5,27,"080 67369999
 9035016960",Bar,Drinks & nightlife,1,3,American,1
17208,Nandhanam Restaurant,Yes,No,East Village,3.7/5,7,8310884153,Quick Bites,Dine-out,,2,Mexican,0
20639,Chawla's 2 Online.com,Yes,No,East Village,,0,7065123000,Delivery,Delivery,1,1,American,1
51591,Donne Burger Mane,Yes,No,Chinatown,3.5 /5,51,,Quick Bites,Dine-out,1,1,Italian,0
51363,Nandi Mess - Feel Like Mom's,Yes,No,Chinatown,3.7 /5,31," 8668176616
 9590093434",Quick Bites,Dine-out,1,1,Mexican,0
17250,Hotel Palace,Yes,No,East Village,3.7/5,24,9738876305,Quick Bites,Dine-out,1,2,Italian,0
7604,Happy Eats,Yes,No,Chinatown,NEW,0,8971567443,Delivery,Delivery,1,2,American,0
27790,Kopper Kadai,Yes,Yes,Tribeca,4.1/5,," 8147957515,  8951958515",Casual Dining,Delivery,7,2,American,1
31962,Mongolian Kitchen,No,No,Lower Manhattan,3.8 /5,30,9513409686,,Dine-out,1,2,Chinese,0
51417,Swadishta,No,No,Chinatown,3.4 /5,7,8310870344,Quick Bites,Dine-out,1,3,Mexican,0
36000,Truffles,No,No,Tribeca,4.7 /5,14723,080 49652818,Cafe,Delivery,7,4,Snacks,1
45319,Chai Cafe,No,No,Greenwich,3.9 /5,49,9620644111,Cafe,Delivery,5,1,Snacks,0
40542,Cafe Coffee Day,Yes,No,Staten and Ellis Islands,3.6 /5,97," 9071380515
 7259252319",Cafe,Cafes,7,1,Snacks,1
23673,MDP Coffee House,No,No,Chelsea,3.8/5,37,9741736349,Quick Bites,Dine-out,4,1,Mexican,0
16661,Azimmo Treat,Yes,No,East Village,3.8/5,41,8861752567,Casual Dining,Delivery,1,2,American,1
2897,Willys Top Cafe,Yes,No,Chelsea,4.0/5,308," 7795808555, 00 09176703991",Cafe,Delivery,7,3,Snacks,1
23329,Marenahalli Donne Biriyani,Yes,No,Midtown,3.9/5,261,9740682049,Quick Bites,Dine-out,1,2,Italian,0
1162,Zhang's - Chinese Restaurant,Yes,No,Midtown,4.1/5,586,"080 26595988, 080 26596420",,Delivery,7,2,Chinese,1
10585,New South Corner,Yes,No,Lower Manhattan,3.7/5,20," 9964564245,  9986468077",Quick Bites,Dine-out,1,3,Mexican,0
41673,Lemon - The Lounge Bar,No,No,Staten and Ellis Islands,3.1 /5,12,"080 43111558
 9663571144",Casual Dining,Dine-out,1,3,American,1
51175,Vishal Hotel,No,No,Chinatown,,0,8147639848,Casual Dining,Dine-out,1,1,Mexican,1
7200,Hyderabad Cuisine Multicuisine Restaurant,No,No,Chinatown,3.7/5,198,"080 43712054,  7338330336",Casual Dining,Delivery,7,3,American,1
36875,Urban Spoon Buffet Restaurant,No,Yes,Tribeca,3.5 /5,32," 9900178610
 9900178608",Casual Dining,Dine-out,1,2,American,1
51650,Windmills Craftworks,No,No,Chinatown,4.6 /5,5954,8880233322,Microbrewery,Drinks & nightlife,7,3,American,1
37345,David's Kitchen,Yes,No,Lower Manhattan,3.6 /5,14," 9035721005
 8880550888",Quick Bites,Dine-out,1,3,American,0
2414,Swad Punjab Da,Yes,No,Lower Manhattan,3.7/5,41,7411990692,Quick Bites,Dine-out,,1,American,0
8072,Fashion Knack Cafe,No,No,Chinatown,3.7/5,18,7024541064,Cafe,Dine-out,1,3,Snacks,0
37316,SS Hot Dhum Briyani Point,No,No,Lower Manhattan,,0," 7892293634
 8553137892",Quick Bites,Dine-out,1,3,American,0
26747,Dadi's Dum Burger,Yes,Yes,Lower Manhattan,4.1/5,2726," 7090999991,  7090599999",Casual Dining,Delivery,7,3,Italian,1
9123,Swaadam Veg,Yes,No,Lower Manhattan,3.6/5,,8049994999,,Delivery,1,2,Mexican,0
21665,New Farm Fresh,No,No,Lower Manhattan,3.6 /5,34," 8884062000,  8884632000",Quick Bites,Dine-out,1,2,Italian,1
16196,AM's Cafe Recreate,Yes,No,Lower Manhattan,3.3/5,8,8151994019,Takeaway,Delivery,1,2,Chinese,0
35996,Tella Tales,Yes,No,Tribeca,4.2 /5,414,8792110657,Cafe,Delivery,7,3,Snacks,1
30543,Al Hayath,No,No,Lower Manhattan,3.5 /5,16,9342577103,Quick Bites,Delivery,1,2,American,0
21312,Churchill's,Yes,Yes,Midtown,4.1 /5,1411," 9035475040,  9845033470",Casual Dining,Dine-out,7,,American,1
10641,Namma Kadai,No,No,Lower Manhattan,,4,7829057095,Quick Bites,Dine-out,1,1,Mexican,0
8125,PK Perk,Yes,No,Staten and Ellis Islands,NEW,0,9945398372,Dhaba,Dine-out,1,,American,0
21671,Desi Adda,No,No,Lower Manhattan,3.3 /5,22," 8792806346,  8095558752",Quick Bites,Dine-out,1,2,American,0
18185,The Pizza Bakery,Yes,Yes,Greenwich,4.8/5,1724,080 49652968,Casual Dining,Delivery,7,3,Italian,1
51572,Mad Kitchen,No,No,Chinatown,3.3 /5,6,8880761777,Quick Bites,Dine-out,1,2,American,0
2512,Cafe Ajfan,Yes,No,Chelsea,4.2/5,261," 7022022107,  9606791771",Cafe,Cafes,7,3,Snacks,1
17107,Sri Udupi Park,Yes,No,East Village,4.0/5,64,9632765444,Casual Dining,Dine-out,1,4,Mexican,0
50845,Happy Singh,Yes,No,Chinatown,3.8 /5,515," 9742266961
080 28029668",Casual Dining,Delivery,7,2,Chinese,1
29044,5th Main Cafe,No,No,East Village,3.5 /5,15,9886335005,Cafe,Dine-out,1,2,Snacks,0
29654,El Salver,Yes,Yes,Lower Manhattan,3.9 /5,74,9916802277,,Delivery,1,3,American,1
33312,Truffles,No,No,Tribeca,4.7 /5,14717,080 49652818,Cafe,Delivery,7,4,Snacks,1
46101,Bob's Bar,No,No,Greenwich,4.3 /5,548,7899025176,Bar,Pubs and bars,7,2,Mexican,1
26728,99 Variety Nachos and Pav Bhaji,Yes,No,East Village,4.0/5,101,9741792035,Quick Bites,Delivery,1,3,Mexican,0
33215,Chawla's 2 Online.com,Yes,No,East Village,,0,7065123000,Delivery,Delivery,1,1,American,1
35317,Naati Manae,Yes,Yes,Tribeca,3.9 /5,485,"080 41116661
080 41136661",Casual Dining,Delivery,7,4,American,1
50824,Southern Spice,Yes,No,Chinatown,2.6 /5,382," 8197177775
 8197277775",Casual Dining,Delivery,,4,American,1
31724,New York Star Biriyani,No,No,Lower Manhattan,3.4 /5,7,9620871987,Quick Bites,Dine-out,1,3,Italian,0
10432,Royal Paris,Yes,No,Lower Manhattan,3.9/5,68,"080 26845444, 080 26846444",Casual Dining,Dine-out,2,3,American,1
32853,Hotel Reddy Bhavan,Yes,No,East Village,3.4 /5,11,9845111989,Quick Bites,Delivery,1,4,Italian,0
23704,GFC Burger,Yes,No,Lower Manhattan,,0,9066431367,,Dine-out,1,1,Italian,0
35508,Sri Nandi Grand,Yes,No,Lower Manhattan,3.4 /5,7,9513617161,Quick Bites,Delivery,1,2,American,0
32163,Hungry Hippie,No,Yes,Tribeca,4.3 /5,1471,080 49653231,Cafe,Cafes,7,4,Snacks,1
51380,Nisarga Restaurant,Yes,No,Chinatown,3.4 /5,6,9620726727,Quick Bites,Dine-out,1,2,American,0
40598,Desi Chai,Yes,No,Staten and Ellis Islands,,0," 8043020905
 9945737438",Cafe,Delivery,1,3,Snacks,0
9461,Sunny Cafe & Kitchen,Yes,Yes,East Village,3.8/5,499,080 49653055,Cafe,Delivery,7,4,Snacks,1
51215,Dil Se Dilli,Yes,No,Chinatown,3.8 /5,282," 9591790375
080 28410555",Casual Dining,Dine-out,7,2,American,1
41707,Canopus Multicuisine Restaurant,Yes,No,Staten and Ellis Islands,NEW,0,7349423232,Casual Dining,Dine-out,1,4,American,1
33367,Nanna Munna Paratha House,No,No,Lower Manhattan,3.6 /5,20," 9538759162,  9980343629",Quick Bites,Delivery,1,1,American,0
44762,Smally's Resto Cafe,Yes,No,Greenwich,4.1 /5,424,"080 48149349
 7829066633",Cafe,Cafes,7,5,Snacks,1
18898,Happenwell Cafe Lounge,No,No,Greenwich,NEW,0,8296541227,Quick Bites,Dine-out,1,4,American,0
31191,Paratha Plaza,Yes,No,Tribeca,3.9 /5,41,080 40978174,Quick Bites,Dine-out,1,1,American,0
9464,Vyanjan,Yes,No,Lower Manhattan,3.9/5,201,9916937446,Quick Bites,Delivery,7,2,American,0
29105,Cafe 221B,Yes,Yes,Lower Manhattan,3.7 /5,49," 7899022907,  9895765188",Cafe,Dine-out,1,2,Snacks,0
8263,"3B's - Buddies, Bar & Barbecues",No,Yes,Lower Manhattan,4.4/5,1149,8880088696,Casual Dining,Buffet,7,4,American,1
18781,The Mad Teapot,No,Yes,Greenwich,4.1/5,289,080 40931683,Cafe,Dine-out,7,1,Snacks,1
35122,Yum In My Tum,Yes,No,Lower Manhattan,4.2 /5,120,9108084789,Quick Bites,,7,4,Chinese,0
1225,Paratha Plaza,Yes,No,Midtown,3.8/5,171,9980526315,Quick Bites,Delivery,2,1,American,0
15814,Soup'ermanz Kitchen,Yes,No,East Village,4.1/5,439," 7795076877,  7259725921",Cafe,Cafes,7,3,Snacks,1
29273,Hunan,No,Yes,Tribeca,4.3 /5,2248,080 25520154,Casual Dining,Buffet,7,3,Chinese,1
28960,Rajesh Restaurant,Yes,Yes,East Village,3.5 /5,59," 8095457454,  7090207707",Casual Dining,Dine-out,2,4,American,1
3726,Canton,Yes,No,Chelsea,3.6/5,195,"080 41410069,  9611320069",Casual Dining,Dine-out,7,3,Chinese,1
17726,Truffles,No,No,Greenwich,4.6/5,1313,080 49652148,Cafe,Delivery,7,4,Snacks,1
32324,Kullad Cafe,Yes,No,Lower Manhattan,3.9 /5,333," 8861570148,  9972089231",Cafe,Delivery,7,4,American,0
51592,American Tadka,Yes,No,Chinatown,3.7 /5,215," 8318686385
 9369581602",Food Court,Dine-out,7,1,American,1
21482,Eat Repeat Express,Yes,No,Midtown,3.2 /5,20," 9538155111, 080 41325511",Casual Dining,Dine-out,1,5,American,1
41709,Bageecha,Yes,No,Staten and Ellis Islands,2.1 /5,479,"080 28525123
080 28525124",Casual Dining,Dine-out,7,2,American,1
33401,Food And You,No,No,Tribeca,3.8 /5,89," 9886360205,  7204347392",Quick Bites,Delivery,7,2,American,0
34809,Cafe Medley,Yes,No,Tribeca,4.2 /5,1067," 8041160865
 9845141475",Cafe,Cafes,7,3,Snacks,1
34492,Indori Chatorey,Yes,No,Lower Manhattan,2.8 /5,137,8050765508,Quick Bites,Dine-out,6,2,American,0
29096,SSignature,No,No,East Village,,0,"080 25507575, 080 25506676",Casual Dining,Dine-out,1,3,American,1
41951,Jiyan Swadista,Yes,No,Staten and Ellis Islands,3.4 /5,10," 9880936279
 9620250050",Quick Bites,Dine-out,,3,Chinese,0
34451,New Prashanth Hotel,Yes,No,East Village,3.1 /5,53,9916511155,Casual Dining,Dine-out,1,4,Mexican,1
50384,Starter House,Yes,No,Chinatown,3.6 /5,23,8550875745,Quick Bites,Delivery,1,2,Chinese,0
45586,Chai Cafe,No,No,Greenwich,3.9 /5,49,9620644111,Cafe,Desserts,5,1,Snacks,0
19294,Bflat Bar,No,Yes,Greenwich,3.9/5,854," 9591126639,  8170086848",Lounge,Drinks & nightlife,7,4,American,1
30122,Jayanagar Grill House,Yes,No,Chelsea,3.5 /5,35,8123186002,Quick Bites,Delivery,1,2,Italian,0
37306,Anvar Bhai's,Yes,No,Lower Manhattan,,0,00 09632780768,Quick Bites,Dine-out,1,1,American,0
10917,Kopper Kadai,Yes,Yes,Tribeca,4.1/5,1697," 8147957515,  8951958515",Casual Dining,Dine-out,7,2,American,1
51189,Sizzles,No,No,Chinatown,3.5 /5,11,8073637562,Casual Dining,Dine-out,1,3,American,1
18790,Chung's Chinese Corner,Yes,No,Greenwich,2.7/5,283,"080 25250500, 080 25214749",Casual Dining,Dine-out,7,1,Chinese,1
18819,Take 5,No,No,Greenwich,3.5/5,10,080 65300645,Lounge,Dine-out,1,3,Chinese,1
21479,Pushpa Darshini,No,No,Midtown,3.7 /5,20,9482213336,Quick Bites,Dine-out,1,1,Mexican,0
27530,Momo Hut,Yes,No,Tribeca,4.0/5,684," 9901617606,  6360809299",Quick Bites,Delivery,7,3,Chinese,0
8199,Sai Charan Tiffin House,No,No,Chinatown,,0,9535154001,Quick Bites,Dine-out,1,1,Mexican,0
35493,Drunkling - Sizzlers and Pub,Yes,Yes,Tribeca,4.4 /5,348," 8660457440
 8025505542",Casual Dining,Delivery,7,6,Chinese,1
41614,Chiller's Nation - Iris Inn,No,No,Staten and Ellis Islands,2.9 /5,27,"080 67369999
 9035016960",Bar,Dine-out,1,3,American,1
33481,S.W.A.T Food Truck,No,No,Tribeca,3.7 /5,21,9739725171,Quick Bites,Delivery,1,2,American,0
10698,Limra Hotel,Yes,No,Lower Manhattan,3.3/5,26,9108803640,Quick Bites,Dine-out,1,2,Chinese,0
44728,Empire Restaurant,Yes,No,Greenwich,4.1 /5,8286,080 40414141,Casual Dining,Buffet,7,4,American,1
26800,Beer Adda,Yes,Yes,Tribeca,4.3/5,548,"080 41106602,  9902888658",Casual Dining,Delivery,7,3,American,1
21052,Eshanya,Yes,Yes,Chelsea,4.1 /5,1082,"080 26531155,  8884420925",Casual Dining,Dine-out,7,2,American,1
41337,Potpourri Kitchen,Yes,No,Staten and Ellis Islands,3.7 /5,12,080 49652903,Casual Dining,Delivery,1,4,Mexican,1
22059,Darshan Paradise Restaurant,Yes,No,Lower Manhattan,3.6/5,15," 9880414009,  8095414009",Quick Bites,Delivery,1,2,American,0
9766,Totus,Yes,No,Lower Manhattan,NEW,0,7337830757,Quick Bites,Delivery,1,1,Chinese,0
40760,Master Chinese Street,No,No,Staten and Ellis Islands,,0,8660190262,Quick Bites,Delivery,,2,Chinese,0
1084,Akshaya Donne Biriyani,Yes,No,Midtown,3.1/5,38," 9620946562,  8861768017",Quick Bites,Delivery,,3,Italian,0
21190,Mystique Palate,Yes,No,Chelsea,,339," 9663313544,  9916685945",,Dine-out,7,2,Chinese,0
21148,Pavithra Restaurant,No,No,Chelsea,3.2 /5,135,9901051999,Quick Bites,Dine-out,5,3,Mexican,0
32868,Borah's Kitchen,Yes,No,Lower Manhattan,3.3 /5,12,9844900364,Quick Bites,Delivery,1,2,American,0
10676,American Paratha Factory,Yes,No,Lower Manhattan,2.9/5,24,9108091606,Quick Bites,Dine-out,1,1,American,0
41389,Golkonda Chimney,Yes,Yes,Staten and Ellis Islands,3.5 /5,1824,"080 42053331
080 28476532",Casual Dining,Delivery,7,3,Italian,1
18958,Tasty Momos,No,No,Greenwich,,0,8073708254,Quick Bites,Dine-out,1,1,Chinese,0
7499,Five Spice Dining,Yes,No,Staten and Ellis Islands,3.6/5,55,"080 22545100, 080 22545120",Casual Dining,Delivery,2,3,Chinese,1
53,Burgers And More,Yes,No,Chelsea,4.0/5,618,"080 48542442,  7337271771",Casual Dining,Delivery,7,5,Italian,1
29304,Dyu Art Cafe,No,No,Tribeca,4.5 /5,3845," 9895674244,  9611319774",Cafe,Cafes,7,3,Snacks,1
35198,AM's Cafe Recreate,Yes,No,Lower Manhattan,3.4 /5,10,8151994019,Takeaway,Delivery,1,2,Chinese,0
35698,Tandoori,Yes,No,Tribeca,,0,7353770007,Quick Bites,Delivery,1,2,American,0
16101,Ande Ka Funda,No,No,East Village,3.3/5,5,9035898378,Quick Bites,Delivery,1,3,American,0
27815,Eat Sleep Eat Repeat,Yes,No,Tribeca,3.5/5,16,7022358500,Quick Bites,Delivery,1,3,Chinese,0
18771,Srinathji's,Yes,Yes,Greenwich,3.6/5,592," 8105886845,  9110651171",Casual Dining,Dine-out,7,5,Italian,1
2553,Shanmukha,Yes,No,Tribeca,4.0/5,774,080 49652639,Casual Dining,Delivery,7,4,Italian,1
42690,New Leaf Restaurant,Yes,Yes,Greenwich,3.7 /5,59," 7975837883
 8095555686",Casual Dining,Delivery,1,1,Chinese,1
8156,Traffic Restaurant,No,No,Staten and Ellis Islands,,0,9886389441,Quick Bites,Dine-out,1,1,Mexican,0
18829,Shalimar,Yes,No,Greenwich,4.0/5,153,080 49652615,Casual Dining,Dine-out,,3,American,1
20445,Cafemoto,Yes,No,Tribeca,4.0/5,201," 6360827051,  8129229603",Cafe,Delivery,7,4,Snacks,1
23171,Dr. Sheesha,No,Yes,Midtown,4.1/5,1445,080 49653341,Cafe,Dine-out,7,4,Snacks,1
17499,Hammered,No,No,East Village,NEW,0,080 45128705,Bar,Pubs and bars,7,4,American,1
23344,Bhukkhad Baba,Yes,No,Midtown,3.7/5,132,6361316696,Quick Bites,Dine-out,2,2,American,0
10509,Hunger Buds,No,No,Lower Manhattan,3.5/5,10,7978198920,Quick Bites,Dine-out,1,1,American,0
19421,Krazzy Folds,Yes,Yes,Chelsea,4.3/5,1907,080 49652953,Cafe,Cafes,7,4,Snacks,1
31703,Royal Paris,Yes,No,Lower Manhattan,3.8 /5,71,"080 26845444, 080 26846444",Casual Dining,Dine-out,2,3,American,1
16976,Cirkus,No,Yes,East Village,4.3/5,331," 9686302222,  9686802222",Bar,Dine-out,7,5,American,1
18971,Hatti Kaapi,No,No,Greenwich,NEW,0,8884440483,Quick Bites,Dine-out,1,2,Mexican,0
37291,HungerLoft,Yes,No,Lower Manhattan,2.5 /5,109,9597450021,Casual Dining,Dine-out,1,3,American,1
18752,Baba Da Perk,No,Yes,Greenwich,4.0/5,364," 8880816666,  8880805555",Casual Dining,Dine-out,7,1,American,1
51065,M Cafe - Bengaluru Marriott Hotel Whitefield,No,Yes,Chinatown,,833,080 49435000,Fine Dining,Dine-out,7,3,American,1
36185,Chettinad Food House,No,No,Lower Manhattan,3.1 /5,7,9448467130,Quick Bites,Delivery,1,3,Mexican,0
41218,Al Zaiqa Hotel,Yes,No,Staten and Ellis Islands,3.4 /5,14,9620727800,Quick Bites,Delivery,1,3,Chinese,0
7169,Kapoor's Cafe,No,No,Chinatown,4.2/5,2992," 9739267702,  8105674336",Casual Dining,Delivery,7,1,American,1
23395,Krishna Food & Chats,No,No,Midtown,,0," 9986113300,  9886823636",Quick Bites,Dine-out,1,3,American,0
37282,Priya Restaurant,No,No,Chelsea,,0," 8970413456
 9036000184",Quick Bites,Dine-out,1,2,Mexican,0
34018,Chung Wah,Yes,No,Tribeca,,314,"080 41607888
080 41607999",Casual Dining,Dine-out,7,4,Chinese,1
50741,Ande Ka Funda,No,No,Chinatown,3.1 /5,8,9538914430,Quick Bites,Delivery,1,3,American,0
51289,Chinese Street,Yes,No,Chinatown,3.1 /5,134," 9900079000
 8048657907",Casual Dining,Dine-out,4,1,Chinese,1
7467,The Big Spoon,Yes,No,Chinatown,3.8/5,45," 6360116461,  9819246944",Casual Dining,Delivery,1,2,American,1
9187,D View Cafe,Yes,No,Midtown,4.0/5,508,9538943596,Cafe,Delivery,7,4,Snacks,1
28591,Dhuaan,No,No,Tribeca,4.3 /5,135,7406434444,Cafe,Dine-out,5,2,Snacks,1
20540,The Punjabi Rasoi,No,No,Midtown,NEW,0,080 42085222,Casual Dining,Delivery,1,1,American,1
16991,Kapoor's Cafe,No,No,East Village,4.0/5,917," 9739267702,  9538579030",Casual Dining,Dine-out,7,1,American,1
27092,The House Of Paratha,Yes,No,Tribeca,3.7/5,60,"080 25505318,  9886077960",Quick Bites,Delivery,1,1,American,0
1452,Food Court,Yes,No,Midtown,,0,8884220700,Quick Bites,Delivery,1,2,American,0
1401,Kulkarni's New Uttara Karnataka Food Speciality Stores,Yes,No,Midtown,3.4/5,6,9916152868,Quick Bites,Delivery,1,,Mexican,0
29029,The Munch Box,No,No,East Village,,0,7259783876,Quick Bites,Dine-out,1,2,American,0
18698,Chinita Real Mexican Food,No,No,Greenwich,,2658,080 45128735,Casual Dining,Dine-out,7,1,Mexican,1
29686,Nanna Munna Paratha House,Yes,No,Lower Manhattan,4.0 /5,109," 8088120161,  9738720798",Quick Bites,Delivery,2,1,American,0
23664,Totus,Yes,No,Lower Manhattan,NEW,0,7337830757,Quick Bites,Dine-out,1,1,Chinese,0
23384,Sri Brahmi Kuteera,No,No,Midtown,,0,9901446277,Quick Bites,Dine-out,1,1,Mexican,0
20442,RBP Greens Garden,Yes,No,Lower Manhattan,2.7/5,48," 8971411691,  9663809382",Casual Dining,Delivery,1,2,American,1
8111,Green Chillies,No,No,Chinatown,,0,9686555599,Quick Bites,Dine-out,1,3,American,1
17722,Imperial Restaurant,Yes,No,Greenwich,3.9/5,238,"080 69994888, 080 25254888",Casual Dining,Delivery,7,5,American,1
37400,New Select Hotel,No,No,Chelsea,,0,9739001272,Quick Bites,Dine-out,1,1,Mexican,0
8044,Konaseema Grand,Yes,No,Chinatown,3.2/5,379,"080 28414144,  6361231730",,Dine-out,7,4,American,1
17294,Spicy Menu,No,No,East Village,,0,9538550123,Quick Bites,Dine-out,1,2,Chinese,0
34783,Om Made Cafe,No,No,Tribeca,4.1 /5,2737,"080 43024010
080 25533369",Cafe,Cafes,7,4,Snacks,1
21080,Krazzy Folds,Yes,Yes,Chelsea,4.2 /5,1919,080 49652953,Cafe,Dine-out,7,4,Snacks,1
7208,Prajwal The Restaurant,No,No,Staten and Ellis Islands,3.3/5,47," 9535194056,  9738057651",Quick Bites,Delivery,2,1,American,0
50467,Brilram's Balaji Bhavan,No,No,Chinatown,3.9 /5,141," 9742953541
 7899401836",Casual Dining,Delivery,5,3,Mexican,1
18880,Cafe Srinidhi,No,No,Greenwich,3.4/5,90,080 25202259,Quick Bites,Dine-out,1,4,Mexican,0
10960,Hyderabad Biryaani House,Yes,No,Tribeca,4.1/5,1112,"080 65754353,  7204344343",Casual Dining,Dine-out,7,4,Italian,1
34516,Aroma Fine Dine,Yes,Yes,East Village,4.0 /5,126," 9513888632
 9945845334",Casual Dining,Dine-out,4,4,American,1
10735,Chai Makhan,No,No,Lower Manhattan,,0,7022287907,Quick Bites,Dine-out,1,3,American,0
17065,Vasudev Adiga's,No,No,East Village,3.7/5,532," 8494912611,  8494904666",Casual Dining,Dine-out,7,4,Mexican,0
